seed,robot count,spring constant,damping coefficient,iteration,moved distance,connectivity,converged,iteration_interval
4,32,16,13,510,947.1181061,TRUE,TRUE,0.1
4,32,16,13.1,400,863.6814476,TRUE,TRUE,0.1
4,32,16,13.2,525,886.4686604,TRUE,TRUE,0.1
4,32,16,13.3,411,859.3893614,TRUE,TRUE,0.1
4,32,16,13.4,552,928.5848078,TRUE,TRUE,0.1
4,32,16,13.5,463,876.7243865,TRUE,TRUE,0.1
4,32,16,13.6,530,879.0493555,TRUE,TRUE,0.1
4,32,16,13.7,425,874.2779115,TRUE,TRUE,0.1
4,32,16,13.8,454,895.3728406,TRUE,TRUE,0.1
4,32,16,13.9,427,856.104033,TRUE,TRUE,0.1
4,32,16,14,549,985.8224522,TRUE,TRUE,0.1
4,32,16,14.1,466,857.959526,TRUE,TRUE,0.1
4,32,16,14.2,397,822.8275536,TRUE,TRUE,0.1
4,32,16,14.3,408,836.8021071,TRUE,TRUE,0.1
4,32,16,14.4,447,854.2103644,TRUE,TRUE,0.1
4,32,16,14.5,455,905.5894327,TRUE,TRUE,0.1
4,32,16,14.6,381,849.1958276,TRUE,TRUE,0.1
4,32,16,14.7,447,887.9860492,TRUE,TRUE,0.1
4,32,16,14.8,488,889.2773783,TRUE,TRUE,0.1
4,32,16,14.9,449,858.7152812,TRUE,TRUE,0.1
4,32,16,15,394,829.761791,TRUE,TRUE,0.1
4,32,16,15.1,461,844.9238594,TRUE,TRUE,0.1
4,32,16,15.2,474,928.1341029,TRUE,TRUE,0.1
4,32,16,15.3,485,855.2918839,TRUE,TRUE,0.1
4,32,16,15.4,437,874.8207594,TRUE,TRUE,0.1
4,32,16,15.5,445,863.9847453,TRUE,TRUE,0.1
4,32,16,15.6,484,877.1224775,TRUE,TRUE,0.1
4,32,16,15.7,417,844.2959688,TRUE,TRUE,0.1
4,32,16,15.8,424,852.1575245,TRUE,TRUE,0.1
4,32,16,15.9,423,828.2828964,TRUE,TRUE,0.1
4,32,16,16,485,835.2102759,TRUE,TRUE,0.1
4,32,16,16.1,543,895.999491,TRUE,TRUE,0.1
4,32,16,16.2,426,844.4875448,TRUE,TRUE,0.1
4,32,16,16.3,456,841.9942441,TRUE,TRUE,0.1
4,32,16,16.4,479,881.1815885,TRUE,TRUE,0.1
4,32,16,16.5,448,858.5058804,TRUE,TRUE,0.1
4,32,16,16.6,425,846.8508605,TRUE,TRUE,0.1
4,32,16,16.7,427,836.4421139,TRUE,TRUE,0.1
4,32,16,16.8,404,839.7799051,TRUE,TRUE,0.1
4,32,16,16.9,461,855.2122924,TRUE,TRUE,0.1
4,32,16,17,467,849.4973796,TRUE,TRUE,0.1
4,32,16,17.1,466,850.2966465,TRUE,TRUE,0.1
4,32,16,17.2,484,891.3537458,TRUE,TRUE,0.1
4,32,16,17.3,499,878.9693992,TRUE,TRUE,0.1
4,32,16,17.4,442,889.9544825,TRUE,TRUE,0.1
4,32,16,17.5,452,829.8966317,TRUE,TRUE,0.1
4,32,16,17.6,697,932.6023666,TRUE,TRUE,0.1
4,32,16,17.7,398,819.7731371,TRUE,TRUE,0.1
4,32,16,17.8,474,837.6437224,TRUE,TRUE,0.1
4,32,16,17.9,525,849.5359102,TRUE,TRUE,0.1
4,32,16,18,454,857.0845338,TRUE,TRUE,0.1
4,32,16,18.1,512,869.4112068,TRUE,TRUE,0.1
4,32,16,18.2,516,874.5652482,TRUE,TRUE,0.1
4,32,16,18.3,499,842.0855915,TRUE,TRUE,0.1
4,32,16,18.4,444,836.8816483,TRUE,TRUE,0.1
4,32,16,18.5,555,870.6759845,TRUE,TRUE,0.1
4,32,16,18.6,469,851.2872981,TRUE,TRUE,0.1
4,32,16,18.7,528,833.3395964,TRUE,TRUE,0.1
4,32,16,18.8,486,853.4640284,TRUE,TRUE,0.1
4,32,16,18.9,499,848.6924392,TRUE,TRUE,0.1
4,32,16,19,396,811.6185737,TRUE,TRUE,0.1
4,32,16,19.1,481,850.3207237,TRUE,TRUE,0.1
4,32,16,19.2,488,860.1687528,TRUE,TRUE,0.1
4,32,16,19.3,497,842.3030512,TRUE,TRUE,0.1
4,32,16,19.4,604,866.9851692,TRUE,TRUE,0.1
4,32,16,19.5,425,803.4601351,TRUE,TRUE,0.1
4,32,16,19.6,416,798.3403737,TRUE,TRUE,0.1
4,32,16,19.7,426,822.2545139,TRUE,TRUE,0.1
4,32,16,19.8,462,842.616668,TRUE,TRUE,0.1
4,32,16,19.9,450,839.3147907,TRUE,TRUE,0.1
4,32,16,20,599,859.170825,TRUE,TRUE,0.1
4,32,16,20.1,545,847.900652,TRUE,TRUE,0.1
4,32,16,20.2,482,831.0259908,TRUE,TRUE,0.1
4,32,16,20.3,492,859.4760177,TRUE,TRUE,0.1
4,32,16,20.4,527,894.1008421,TRUE,TRUE,0.1
4,32,16,20.5,488,851.3043016,TRUE,TRUE,0.1
4,32,16,20.6,490,843.4489953,TRUE,TRUE,0.1
4,32,16,20.7,436,833.1448308,TRUE,TRUE,0.1
4,32,16,20.8,526,883.7569921,TRUE,TRUE,0.1
4,32,16,20.9,471,801.0646979,TRUE,TRUE,0.1
4,32,16,21,541,883.0066144,TRUE,TRUE,0.1
4,32,16,21.1,510,872.8125472,TRUE,TRUE,0.1
4,32,16,21.2,469,857.4459007,TRUE,TRUE,0.1
4,32,16,21.3,564,892.0408488,TRUE,TRUE,0.1
4,32,16,21.4,502,870.3676094,TRUE,TRUE,0.1
4,32,16,21.5,422,820.4951374,TRUE,TRUE,0.1
4,32,16,21.6,678,842.430381,TRUE,TRUE,0.1
4,32,16,21.7,497,821.2198241,TRUE,TRUE,0.1
4,32,16,21.8,489,838.9253865,TRUE,TRUE,0.1
4,32,16,21.9,433,820.8777207,TRUE,TRUE,0.1
4,32,16,22,451,820.6500143,TRUE,TRUE,0.1
4,32,16,22.1,543,872.9681239,TRUE,TRUE,0.1
4,32,16,22.2,499,853.0064595,TRUE,TRUE,0.1
4,32,16,22.3,529,853.5779943,TRUE,TRUE,0.1
4,32,16,22.4,433,820.4622553,TRUE,TRUE,0.1
4,32,16,22.5,535,868.0027186,TRUE,TRUE,0.1
4,32,16,22.6,469,815.4645944,TRUE,TRUE,0.1
4,32,16,22.7,507,839.6711913,TRUE,TRUE,0.1
4,32,16,22.8,492,849.1526957,TRUE,TRUE,0.1
4,32,16,22.9,439,806.5773084,TRUE,TRUE,0.1
4,32,16,23,502,852.9732425,TRUE,TRUE,0.1
4,32,16,23.1,518,866.0532656,TRUE,TRUE,0.1
4,32,16,23.2,696,889.4149573,TRUE,TRUE,0.1
4,32,16,23.3,565,860.1820202,TRUE,TRUE,0.1
4,32,16,23.4,528,835.4333033,TRUE,TRUE,0.1
4,32,16,23.5,536,884.8581509,TRUE,TRUE,0.1
4,32,16,23.6,557,810.8873399,TRUE,TRUE,0.1
4,32,16,23.7,480,838.6407191,TRUE,TRUE,0.1
4,32,16,23.8,446,795.9632165,TRUE,TRUE,0.1
4,32,16,23.9,615,878.4094175,TRUE,TRUE,0.1
4,32,16,24,481,840.2181386,TRUE,TRUE,0.1
4,32,16,24.1,566,886.3862307,TRUE,TRUE,0.1
4,32,16,24.2,524,801.8802926,TRUE,TRUE,0.1
4,32,16,24.3,486,819.257398,TRUE,TRUE,0.1
4,32,16,24.4,504,794.286337,TRUE,TRUE,0.1
4,32,16,24.5,512,853.4981092,TRUE,TRUE,0.1
4,32,16,24.6,484,830.2927584,TRUE,TRUE,0.1
4,32,16,24.7,486,843.6479022,TRUE,TRUE,0.1
4,32,16,24.8,498,839.6531791,TRUE,TRUE,0.1
4,32,16,24.9,501,826.0936626,TRUE,TRUE,0.1
4,32,16,25,489,826.5507684,TRUE,TRUE,0.1
4,32,16,25.1,559,828.5944873,TRUE,TRUE,0.1
4,32,16,25.2,501,845.2578335,TRUE,TRUE,0.1
4,32,16,25.3,523,816.1495494,TRUE,TRUE,0.1
4,32,16,25.4,484,822.8147802,TRUE,TRUE,0.1
4,32,16,25.5,486,844.6154397,TRUE,TRUE,0.1
4,32,16,25.6,507,822.637396,TRUE,TRUE,0.1
4,32,16,25.7,545,820.8567591,TRUE,TRUE,0.1
4,32,16,25.8,488,808.8071871,TRUE,TRUE,0.1
4,32,16,25.9,582,857.8167115,TRUE,TRUE,0.1
4,32,16,26,511,820.5028936,TRUE,TRUE,0.1
4,32,16,26.1,496,795.4593404,TRUE,TRUE,0.1
4,32,16,26.2,535,855.7750287,TRUE,TRUE,0.1
4,32,16,26.3,512,844.294304,TRUE,TRUE,0.1
4,32,16,26.4,536,833.3840847,TRUE,TRUE,0.1
4,32,16,26.5,474,807.1452098,TRUE,TRUE,0.1
4,32,16,26.6,510,799.8116346,TRUE,TRUE,0.1
4,32,16,26.7,490,797.835509,TRUE,TRUE,0.1
4,32,16,26.8,679,861.2892324,TRUE,TRUE,0.1
4,32,16,26.9,605,873.8171447,TRUE,TRUE,0.1
4,32,16,27,497,807.3990472,TRUE,TRUE,0.1
4,32,16,27.1,532,821.9025923,TRUE,TRUE,0.1
4,32,16,27.2,641,873.8828871,TRUE,TRUE,0.1
4,32,16,27.3,524,788.1248096,TRUE,TRUE,0.1
4,32,16,27.4,511,876.6049163,TRUE,TRUE,0.1
4,32,16,27.5,658,875.1409795,TRUE,TRUE,0.1
4,32,16,27.6,581,833.1047636,TRUE,TRUE,0.1
4,32,16,27.7,565,855.8410745,TRUE,TRUE,0.1
4,32,16,27.8,561,849.3447126,TRUE,TRUE,0.1
4,32,16,27.9,523,820.3182685,TRUE,TRUE,0.1
4,32,16,28,577,856.9429195,TRUE,TRUE,0.1
4,32,16,28.1,530,842.6888061,TRUE,TRUE,0.1
4,32,16,28.2,487,821.8167009,TRUE,TRUE,0.1
4,32,16,28.3,525,824.2490796,TRUE,TRUE,0.1
4,32,16,28.4,610,858.2592201,TRUE,TRUE,0.1
4,32,16,28.5,524,825.121095,TRUE,TRUE,0.1
4,32,16,28.6,473,844.5246601,TRUE,TRUE,0.1
4,32,16,28.7,636,845.1874686,TRUE,TRUE,0.1
4,32,16,28.8,558,825.5696736,TRUE,TRUE,0.1
4,32,16,28.9,501,824.3262509,TRUE,TRUE,0.1
4,32,16,29,605,870.3091294,TRUE,TRUE,0.1
4,32,16,29.1,497,805.8158923,TRUE,TRUE,0.1
4,32,16,29.2,452,789.5417046,TRUE,TRUE,0.1
4,32,16,29.3,599,827.2607203,TRUE,TRUE,0.1
4,32,16,29.4,462,808.6411592,TRUE,TRUE,0.1
4,32,16,29.5,497,824.6509887,TRUE,TRUE,0.1
4,32,16,29.6,497,847.6419229,TRUE,TRUE,0.1
4,32,16,29.7,516,848.1108494,TRUE,TRUE,0.1
4,32,16,29.8,502,814.8847999,TRUE,TRUE,0.1
4,32,16,29.9,478,790.7056823,TRUE,TRUE,0.1
5,32,16,2,3201,4117.271068,TRUE,FALSE,0.1
5,32,16,2.1,3201,4239.42988,TRUE,FALSE,0.1
5,32,16,2.2,3201,3929.425974,TRUE,FALSE,0.1
5,32,16,2.3,3201,3579.183101,TRUE,FALSE,0.1
5,32,16,2.4,3201,3246.116891,TRUE,FALSE,0.1
5,32,16,2.5,3201,3047.303616,TRUE,FALSE,0.1
5,32,16,2.6,3201,3042.59427,TRUE,FALSE,0.1
5,32,16,2.7,3201,2622.322446,TRUE,FALSE,0.1
5,32,16,2.8,3201,2437.210924,TRUE,FALSE,0.1
5,32,16,2.9,3201,2166.120621,TRUE,FALSE,0.1
5,32,16,3,3201,2123.751853,TRUE,FALSE,0.1
5,32,16,3.1,3201,2420.542977,TRUE,FALSE,0.1
5,32,16,3.2,819,1258.451093,TRUE,TRUE,0.1
5,32,16,3.3,1029,1397.501762,TRUE,TRUE,0.1
5,32,16,3.4,703,1187.492346,TRUE,TRUE,0.1
5,32,16,3.5,844,1366.650854,TRUE,TRUE,0.1
5,32,16,3.6,778,1288.69964,TRUE,TRUE,0.1
5,32,16,3.7,649,1095.748108,TRUE,TRUE,0.1
5,32,16,3.8,783,1294.134415,TRUE,TRUE,0.1
5,32,16,3.9,728,1247.019315,TRUE,TRUE,0.1
5,32,16,4,710,1185.364576,TRUE,TRUE,0.1
5,32,16,4.1,734,1280.9601,TRUE,TRUE,0.1
5,32,16,4.2,737,1245.421635,TRUE,TRUE,0.1
5,32,16,4.3,699,1167.631122,TRUE,TRUE,0.1
5,32,16,4.4,684,1217.374931,TRUE,TRUE,0.1
5,32,16,4.5,586,1062.759156,TRUE,TRUE,0.1
5,32,16,4.6,715,1176.993142,TRUE,TRUE,0.1
5,32,16,4.7,616,1128.509743,TRUE,TRUE,0.1
5,32,16,4.8,535,1014.367426,TRUE,TRUE,0.1
5,32,16,4.9,627,1116.301939,TRUE,TRUE,0.1
5,32,16,5,717,1140.836545,TRUE,TRUE,0.1
5,32,16,5.1,521,992.3491282,TRUE,TRUE,0.1
5,32,16,5.2,596,1085.419253,TRUE,TRUE,0.1
5,32,16,5.3,593,1132.031505,TRUE,TRUE,0.1
5,32,16,5.4,494,970.2724623,TRUE,TRUE,0.1
5,32,16,5.5,572,1086.922539,TRUE,TRUE,0.1
5,32,16,5.6,589,1109.493336,TRUE,TRUE,0.1
5,32,16,5.7,537,1024.994804,TRUE,TRUE,0.1
5,32,16,5.8,702,1196.243668,TRUE,TRUE,0.1
5,32,16,5.9,672,1190.666325,TRUE,TRUE,0.1
5,32,16,6,531,1040.560067,TRUE,TRUE,0.1
5,32,16,6.1,493,958.677799,TRUE,TRUE,0.1
5,32,16,6.2,544,1027.273188,TRUE,TRUE,0.1
5,32,16,6.3,520,994.9828048,TRUE,TRUE,0.1
5,32,16,6.4,529,1058.687443,TRUE,TRUE,0.1
5,32,16,6.5,478,969.1736776,TRUE,TRUE,0.1
5,32,16,6.6,510,991.0254633,TRUE,TRUE,0.1
5,32,16,6.7,544,1025.910124,TRUE,TRUE,0.1
5,32,16,6.8,542,1056.263706,TRUE,TRUE,0.1
5,32,16,6.9,552,1030.885605,TRUE,TRUE,0.1
5,32,16,7,529,987.9542331,TRUE,TRUE,0.1
5,32,16,7.1,502,978.7359429,TRUE,TRUE,0.1
5,32,16,7.2,475,975.0442867,TRUE,TRUE,0.1
5,32,16,7.3,486,965.86762,TRUE,TRUE,0.1
5,32,16,7.4,479,988.3970563,TRUE,TRUE,0.1
5,32,16,7.5,458,955.1803465,TRUE,TRUE,0.1
5,32,16,7.6,536,1000.048127,TRUE,TRUE,0.1
5,32,16,7.7,498,1037.330167,TRUE,TRUE,0.1
5,32,16,7.8,506,979.6066071,TRUE,TRUE,0.1
5,32,16,7.9,516,1039.577639,TRUE,TRUE,0.1
5,32,16,8,597,1082.063839,TRUE,TRUE,0.1
5,32,16,8.1,392,831.3186874,TRUE,TRUE,0.1
5,32,16,8.2,484,966.0922888,TRUE,TRUE,0.1
5,32,16,8.3,520,988.3590586,TRUE,TRUE,0.1
5,32,16,8.4,421,897.9824835,TRUE,TRUE,0.1
5,32,16,8.5,463,920.7165784,TRUE,TRUE,0.1
5,32,16,8.6,517,1012.406407,TRUE,TRUE,0.1
5,32,16,8.7,501,995.410817,TRUE,TRUE,0.1
5,32,16,8.8,582,1033.349289,TRUE,TRUE,0.1
5,32,16,8.9,490,994.8178079,TRUE,TRUE,0.1
5,32,16,9,436,869.1946974,TRUE,TRUE,0.1
5,32,16,9.1,433,896.4062711,TRUE,TRUE,0.1
5,32,16,9.2,507,971.3256877,TRUE,TRUE,0.1
5,32,16,9.3,520,1002.511895,TRUE,TRUE,0.1
5,32,16,9.4,473,945.1375547,TRUE,TRUE,0.1
5,32,16,9.5,492,962.9433422,TRUE,TRUE,0.1
5,32,16,9.6,414,893.4866463,TRUE,TRUE,0.1
5,32,16,9.7,523,992.3248831,TRUE,TRUE,0.1
5,32,16,9.8,460,915.5806457,TRUE,TRUE,0.1
5,32,16,9.9,494,904.4115726,TRUE,TRUE,0.1
5,32,16,10,491,940.0345686,TRUE,TRUE,0.1
5,32,16,10.1,491,946.1086466,TRUE,TRUE,0.1
5,32,16,10.2,472,945.8017456,TRUE,TRUE,0.1
5,32,16,10.3,380,832.4573541,TRUE,TRUE,0.1
5,32,16,10.4,455,933.0005805,TRUE,TRUE,0.1
5,32,16,10.5,458,943.8451969,TRUE,TRUE,0.1
5,32,16,10.6,421,891.7727649,TRUE,TRUE,0.1
5,32,16,10.7,473,916.4930448,TRUE,TRUE,0.1
5,32,16,10.8,396,861.1682622,TRUE,TRUE,0.1
5,32,16,10.9,415,885.2063033,TRUE,TRUE,0.1
5,32,16,11,454,903.7100592,TRUE,TRUE,0.1
5,32,16,11.1,473,948.8928612,TRUE,TRUE,0.1
5,32,16,11.2,507,965.107316,TRUE,TRUE,0.1
5,32,16,11.3,466,942.0682602,TRUE,TRUE,0.1
5,32,16,11.4,479,909.2565475,TRUE,TRUE,0.1
5,32,16,11.5,505,967.5610439,TRUE,TRUE,0.1
5,32,16,11.6,459,935.2813461,TRUE,TRUE,0.1
5,32,16,11.7,400,843.9252574,TRUE,TRUE,0.1
5,32,16,11.8,420,851.293707,TRUE,TRUE,0.1
5,32,16,11.9,427,877.6996465,TRUE,TRUE,0.1
5,32,16,12,415,855.1311505,TRUE,TRUE,0.1
5,32,16,12.1,450,910.4160146,TRUE,TRUE,0.1
5,32,16,12.2,470,946.1675341,TRUE,TRUE,0.1
5,32,16,12.3,467,822.7456296,TRUE,TRUE,0.1
5,32,16,12.4,443,883.3325014,TRUE,TRUE,0.1
5,32,16,12.5,488,913.3786406,TRUE,TRUE,0.1
5,32,16,12.6,420,865.8690465,TRUE,TRUE,0.1
5,32,16,12.7,413,862.44284,TRUE,TRUE,0.1
5,32,16,12.8,416,879.3221978,TRUE,TRUE,0.1
5,32,16,12.9,458,873.4608802,TRUE,TRUE,0.1
5,32,16,13,438,849.2231967,TRUE,TRUE,0.1
5,32,16,13.1,447,894.3982505,TRUE,TRUE,0.1
5,32,16,13.2,561,977.3825795,TRUE,TRUE,0.1
5,32,16,13.3,472,911.9480487,TRUE,TRUE,0.1
5,32,16,13.4,412,869.6216449,TRUE,TRUE,0.1
5,32,16,13.5,529,950.9843231,TRUE,TRUE,0.1
5,32,16,13.6,452,876.4689901,TRUE,TRUE,0.1
5,32,16,13.7,406,845.2946897,TRUE,TRUE,0.1
5,32,16,13.8,473,922.0611487,TRUE,TRUE,0.1
5,32,16,13.9,457,930.5829445,TRUE,TRUE,0.1
5,32,16,14,415,836.281989,TRUE,TRUE,0.1
5,32,16,14.1,491,898.2746447,TRUE,TRUE,0.1
5,32,16,14.2,437,845.6814561,TRUE,TRUE,0.1
5,32,16,14.3,492,906.2059543,TRUE,TRUE,0.1
5,32,16,14.4,446,877.4291325,TRUE,TRUE,0.1
5,32,16,14.5,521,919.6213505,TRUE,TRUE,0.1
5,32,16,14.6,438,856.507653,TRUE,TRUE,0.1
5,32,16,14.7,420,841.6586965,TRUE,TRUE,0.1
5,32,16,14.8,421,860.3351514,TRUE,TRUE,0.1
5,32,16,14.9,476,881.6197277,TRUE,TRUE,0.1
5,32,16,15,433,890.8479829,TRUE,TRUE,0.1
5,32,16,15.1,480,922.2775388,TRUE,TRUE,0.1
5,32,16,15.2,389,837.5856399,TRUE,TRUE,0.1
5,32,16,15.3,493,872.8306736,TRUE,TRUE,0.1
5,32,16,15.4,558,892.3834653,TRUE,TRUE,0.1
5,32,16,15.5,422,842.660989,TRUE,TRUE,0.1
5,32,16,15.6,432,820.3859362,TRUE,TRUE,0.1
5,32,16,15.7,527,868.3371338,TRUE,TRUE,0.1
5,32,16,15.8,419,848.5371223,TRUE,TRUE,0.1
5,32,16,15.9,458,874.470607,TRUE,TRUE,0.1
5,32,16,16,424,802.1899869,TRUE,TRUE,0.1
5,32,16,16.1,487,896.3255463,TRUE,TRUE,0.1
5,32,16,16.2,422,857.9604399,TRUE,TRUE,0.1
5,32,16,16.3,440,818.9013906,TRUE,TRUE,0.1
5,32,16,16.4,424,813.4251555,TRUE,TRUE,0.1
5,32,16,16.5,450,869.8650331,TRUE,TRUE,0.1
5,32,16,16.6,422,825.8858948,TRUE,TRUE,0.1
5,32,16,16.7,448,885.5089838,TRUE,TRUE,0.1
5,32,16,16.8,430,830.7182168,TRUE,TRUE,0.1
5,32,16,16.9,482,843.2660036,TRUE,TRUE,0.1
5,32,16,17,479,865.7946277,TRUE,TRUE,0.1
5,32,16,17.1,463,872.8672816,TRUE,TRUE,0.1
5,32,16,17.2,437,850.0600005,TRUE,TRUE,0.1
5,32,16,17.3,430,791.706036,TRUE,TRUE,0.1
5,32,16,17.4,458,813.4892919,TRUE,TRUE,0.1
5,32,16,17.5,489,859.5329487,TRUE,TRUE,0.1
5,32,16,17.6,481,902.9246176,TRUE,TRUE,0.1
5,32,16,17.7,466,870.0787865,TRUE,TRUE,0.1
5,32,16,17.8,451,850.0126196,TRUE,TRUE,0.1
5,32,16,17.9,468,829.7364064,TRUE,TRUE,0.1
5,32,16,18,509,879.4890786,TRUE,TRUE,0.1
5,32,16,18.1,435,808.2253932,TRUE,TRUE,0.1
5,32,16,18.2,439,855.3092715,TRUE,TRUE,0.1
5,32,16,18.3,468,867.7603794,TRUE,TRUE,0.1
5,32,16,18.4,488,841.671729,TRUE,TRUE,0.1
5,32,16,18.5,466,868.4626511,TRUE,TRUE,0.1
5,32,16,18.6,491,878.862616,TRUE,TRUE,0.1
5,32,16,18.7,440,802.0577375,TRUE,TRUE,0.1
5,32,16,18.8,482,835.3192908,TRUE,TRUE,0.1
5,32,16,18.9,444,842.9389604,TRUE,TRUE,0.1
5,32,16,19,440,858.3966017,TRUE,TRUE,0.1
5,32,16,19.1,545,835.8461768,TRUE,TRUE,0.1
5,32,16,19.2,429,827.2915167,TRUE,TRUE,0.1
5,32,16,19.3,450,834.1893517,TRUE,TRUE,0.1
5,32,16,19.4,458,830.227679,TRUE,TRUE,0.1
5,32,16,19.5,470,852.4312239,TRUE,TRUE,0.1
5,32,16,19.6,421,796.459636,TRUE,TRUE,0.1
5,32,16,19.7,509,886.1092027,TRUE,TRUE,0.1
5,32,16,19.8,522,855.0983727,TRUE,TRUE,0.1
5,32,16,19.9,406,783.2949479,TRUE,TRUE,0.1
5,32,16,20,445,824.1733314,TRUE,TRUE,0.1
5,32,16,20.1,411,801.2995288,TRUE,TRUE,0.1
5,32,16,20.2,460,839.6731768,TRUE,TRUE,0.1
5,32,16,20.3,522,852.1715167,TRUE,TRUE,0.1
5,32,16,20.4,489,866.2849921,TRUE,TRUE,0.1
5,32,16,20.5,546,861.7952124,TRUE,TRUE,0.1
5,32,16,20.6,437,785.4198602,TRUE,TRUE,0.1
5,32,16,20.7,447,834.163389,TRUE,TRUE,0.1
5,32,16,20.8,490,866.6954969,TRUE,TRUE,0.1
5,32,16,20.9,545,892.2881987,TRUE,TRUE,0.1
5,32,16,21,498,862.1339071,TRUE,TRUE,0.1
5,32,16,21.1,446,814.1529384,TRUE,TRUE,0.1
5,32,16,21.2,506,851.7113906,TRUE,TRUE,0.1
5,32,16,21.3,555,903.8670507,TRUE,TRUE,0.1
5,32,16,21.4,474,872.4094091,TRUE,TRUE,0.1
5,32,16,21.5,478,849.3615772,TRUE,TRUE,0.1
5,32,16,21.6,431,775.921988,TRUE,TRUE,0.1
5,32,16,21.7,510,817.3661932,TRUE,TRUE,0.1
5,32,16,21.8,436,823.3586031,TRUE,TRUE,0.1
5,32,16,21.9,409,786.0076505,TRUE,TRUE,0.1
5,32,16,22,477,843.8249389,TRUE,TRUE,0.1
5,32,16,22.1,455,783.0498597,TRUE,TRUE,0.1
5,32,16,22.2,510,817.4040572,TRUE,TRUE,0.1
5,32,16,22.3,713,879.8294694,TRUE,TRUE,0.1
5,32,16,22.4,471,844.2995432,TRUE,TRUE,0.1
5,32,16,22.5,471,812.006606,TRUE,TRUE,0.1
5,32,16,22.6,510,851.7952172,TRUE,TRUE,0.1
5,32,16,22.7,493,819.0088817,TRUE,TRUE,0.1
5,32,16,22.8,463,798.4280489,TRUE,TRUE,0.1
5,32,16,22.9,567,870.0209768,TRUE,TRUE,0.1
5,32,16,23,524,827.5523173,TRUE,TRUE,0.1
5,32,16,23.1,453,821.3031799,TRUE,TRUE,0.1
5,32,16,23.2,458,805.3305499,TRUE,TRUE,0.1
5,32,16,23.3,496,810.4707358,TRUE,TRUE,0.1
5,32,16,23.4,553,882.4975525,TRUE,TRUE,0.1
5,32,16,23.5,513,788.6662749,TRUE,TRUE,0.1
5,32,16,23.6,541,850.4622397,TRUE,TRUE,0.1
5,32,16,23.7,443,847.0150532,TRUE,TRUE,0.1
5,32,16,23.8,443,807.8544434,TRUE,TRUE,0.1
5,32,16,23.9,433,830.2305356,TRUE,TRUE,0.1
5,32,16,24,548,874.8081278,TRUE,TRUE,0.1
5,32,16,24.1,483,865.6092375,TRUE,TRUE,0.1
5,32,16,24.2,517,884.6591921,TRUE,TRUE,0.1
5,32,16,24.3,517,841.1842323,TRUE,TRUE,0.1
5,32,16,24.4,643,890.056897,TRUE,TRUE,0.1
5,32,16,24.5,479,808.3856781,TRUE,TRUE,0.1
5,32,16,24.6,482,804.0957755,TRUE,TRUE,0.1
5,32,16,24.7,479,809.1476882,TRUE,TRUE,0.1
5,32,16,24.8,507,837.4255253,TRUE,TRUE,0.1
5,32,16,24.9,632,842.5320928,TRUE,TRUE,0.1
5,32,16,25,586,841.6822946,TRUE,TRUE,0.1
5,32,16,25.1,689,865.2948444,TRUE,TRUE,0.1
5,32,16,25.2,503,838.6392053,TRUE,TRUE,0.1
5,32,16,25.3,607,843.1085246,TRUE,TRUE,0.1
5,32,16,25.4,487,819.8599988,TRUE,TRUE,0.1
5,32,16,25.5,622,842.7549149,TRUE,TRUE,0.1
5,32,16,25.6,479,794.3073401,TRUE,TRUE,0.1
5,32,16,25.7,562,878.1578855,TRUE,TRUE,0.1
5,32,16,25.8,485,835.1010999,TRUE,TRUE,0.1
5,32,16,25.9,445,782.9196113,TRUE,TRUE,0.1
5,32,16,26,518,828.6525076,TRUE,TRUE,0.1
5,32,16,26.1,602,846.98499,TRUE,TRUE,0.1
5,32,16,26.2,529,860.4285976,TRUE,TRUE,0.1
5,32,16,26.3,476,808.0927049,TRUE,TRUE,0.1
5,32,16,26.4,474,805.236971,TRUE,TRUE,0.1
5,32,16,26.5,451,794.9082654,TRUE,TRUE,0.1
5,32,16,26.6,527,830.9710665,TRUE,TRUE,0.1
5,32,16,26.7,515,837.0360622,TRUE,TRUE,0.1
5,32,16,26.8,495,785.3842386,TRUE,TRUE,0.1
5,32,16,26.9,452,785.2575373,TRUE,TRUE,0.1
5,32,16,27,526,861.4958057,TRUE,TRUE,0.1
5,32,16,27.1,612,843.6748457,TRUE,TRUE,0.1
5,32,16,27.2,509,809.0842339,TRUE,TRUE,0.1
5,32,16,27.3,621,856.2727646,TRUE,TRUE,0.1
5,32,16,27.4,549,839.9022955,TRUE,TRUE,0.1
5,32,16,27.5,479,829.0783551,TRUE,TRUE,0.1
5,32,16,27.6,520,827.414084,TRUE,TRUE,0.1
5,32,16,27.7,473,811.5084814,TRUE,TRUE,0.1
5,32,16,27.8,434,772.854588,TRUE,TRUE,0.1
5,32,16,27.9,457,780.8252615,TRUE,TRUE,0.1
5,32,16,28,511,833.5592776,TRUE,TRUE,0.1
5,32,16,28.1,470,793.5640164,TRUE,TRUE,0.1
5,32,16,28.2,434,786.141678,TRUE,TRUE,0.1
5,32,16,28.3,472,807.073734,TRUE,TRUE,0.1
5,32,16,28.4,509,813.2832369,TRUE,TRUE,0.1
5,32,16,28.5,650,869.3006657,TRUE,TRUE,0.1
5,32,16,28.6,543,838.125688,TRUE,TRUE,0.1
5,32,16,28.7,585,857.5686948,TRUE,TRUE,0.1
5,32,16,28.8,620,879.8026211,TRUE,TRUE,0.1
