seed,robot count,spring constant,damping coefficient,iteration,moved distance,connectivity,converged
19,4,0.5,1,185,28.19012331,TRUE,TRUE
19,4,0.5,1.2,162,30.94305886,TRUE,TRUE
19,4,0.5,1.4,147,22.78683134,TRUE,TRUE
19,4,0.5,1.6,208,37.71425702,TRUE,TRUE
19,4,0.5,1.8,177,26.3306673,TRUE,TRUE
19,4,0.5,2,175,27.1549299,TRUE,TRUE
19,4,0.5,2.2,193,26.16897008,TRUE,TRUE
19,4,0.5,2.4,192,25.11760872,TRUE,TRUE
19,4,0.5,2.6,187,22.35168918,TRUE,TRUE
19,4,0.5,2.8,238,30.86210448,TRUE,TRUE
19,4,0.5,3,328,30.88027403,TRUE,TRUE
19,4,0.5,3.2,246,26.41881092,TRUE,TRUE
19,4,0.5,3.4,268,28.74694902,TRUE,TRUE
19,4,0.5,3.6,248,25.63477298,TRUE,TRUE
19,4,0.5,3.8,363,29.88098004,TRUE,TRUE
19,4,0.5,4,218,18.46841882,TRUE,TRUE
19,4,0.5,4.2,335,27.29734071,TRUE,TRUE
19,4,0.5,4.4,324,33.25025349,TRUE,TRUE
19,4,0.5,4.6,333,16.60226885,TRUE,TRUE
19,4,0.5,4.8,358,33.00972087,TRUE,TRUE
0,16,0.5,0.2,766,482.0479804,TRUE,TRUE
0,16,0.5,0.4,471,397.5331467,TRUE,TRUE
0,16,0.5,0.6,376,291.8944325,TRUE,TRUE
0,16,0.5,0.8,370,317.6481632,TRUE,TRUE
0,16,0.5,1,380,297.4752831,TRUE,TRUE
0,16,0.5,1.2,400,298.1657514,TRUE,TRUE
0,16,0.5,1.4,440,264.1633864,TRUE,TRUE
0,16,0.5,1.6,356,253.806704,TRUE,TRUE
0,16,0.5,1.8,414,259.1286483,TRUE,TRUE
0,16,0.5,2,434,275.3665098,TRUE,TRUE
0,16,0.5,2.2,481,262.7802358,TRUE,TRUE
0,16,0.5,2.4,439,265.0445119,TRUE,TRUE
0,16,0.5,2.6,519,263.463599,TRUE,TRUE
0,16,0.5,2.8,450,248.1973663,TRUE,TRUE
0,16,0.5,3,507,252.251573,TRUE,TRUE
0,16,0.5,3.2,646,275.9342195,TRUE,TRUE
0,16,0.5,3.4,593,272.9406702,TRUE,TRUE
0,16,0.5,3.6,772,258.7844654,TRUE,TRUE
0,16,0.5,3.8,558,247.86074,TRUE,TRUE
0,16,0.5,4,601,257.0261624,TRUE,TRUE
0,16,0.5,4.2,645,232.8071834,TRUE,TRUE
0,16,0.5,4.4,735,260.1416102,TRUE,TRUE
0,16,0.5,4.6,769,252.7038234,TRUE,TRUE
0,16,0.5,4.8,907,276.2322061,TRUE,TRUE
1,16,0.5,0.2,624,409.8653074,TRUE,TRUE
1,16,0.5,0.4,490,346.7479771,TRUE,TRUE
1,16,0.5,0.6,331,298.7762394,TRUE,TRUE
1,16,0.5,0.8,312,284.2208875,TRUE,TRUE
1,16,0.5,1,361,287.3595544,TRUE,TRUE
1,16,0.5,1.2,375,288.763274,TRUE,TRUE
1,16,0.5,1.4,452,261.187119,TRUE,TRUE
1,16,0.5,1.6,480,286.5993997,TRUE,TRUE
1,16,0.5,1.8,467,272.239149,TRUE,TRUE
1,16,0.5,2,397,250.3788326,TRUE,TRUE
1,16,0.5,2.2,503,279.0791824,TRUE,TRUE
1,16,0.5,2.4,399,247.8441336,TRUE,TRUE
1,16,0.5,2.6,512,260.1293709,TRUE,TRUE
1,16,0.5,2.8,652,256.3175704,TRUE,TRUE
1,16,0.5,3,498,249.836736,TRUE,TRUE
1,16,0.5,3.2,661,243.9001391,TRUE,TRUE
1,16,0.5,3.4,620,252.9030217,TRUE,TRUE
1,16,0.5,3.6,645,267.6545954,TRUE,TRUE
1,16,0.5,3.8,548,247.817362,TRUE,TRUE
1,16,0.5,4,687,264.7497654,TRUE,TRUE
1,16,0.5,4.2,626,246.0371867,TRUE,TRUE
1,16,0.5,4.4,652,251.6706094,TRUE,TRUE
1,16,0.5,4.6,608,236.2943167,TRUE,TRUE
1,16,0.5,4.8,996,267.5752169,TRUE,TRUE
2,16,0.5,0.2,1009,512.3070755,TRUE,TRUE
2,16,0.5,0.4,553,347.6144686,TRUE,TRUE
2,16,0.5,0.6,399,347.5080391,TRUE,TRUE
2,16,0.5,0.8,325,286.0319769,TRUE,TRUE
2,16,0.5,1,332,274.3133877,TRUE,TRUE
2,16,0.5,1.2,452,321.2937851,TRUE,TRUE
2,16,0.5,1.4,527,293.453683,TRUE,TRUE
2,16,0.5,1.6,447,268.6393784,TRUE,TRUE
2,16,0.5,1.8,479,296.2496774,TRUE,TRUE
2,16,0.5,2,342,241.9169751,TRUE,TRUE
2,16,0.5,2.2,405,282.2894627,TRUE,TRUE
2,16,0.5,2.4,437,247.0588553,TRUE,TRUE
2,16,0.5,2.6,456,258.6972004,TRUE,TRUE
2,16,0.5,2.8,616,273.4930301,TRUE,TRUE
2,16,0.5,3,671,264.6801904,TRUE,TRUE
2,16,0.5,3.2,780,279.1735907,TRUE,TRUE
2,16,0.5,3.4,615,265.0016865,TRUE,TRUE
2,16,0.5,3.6,683,251.9145044,TRUE,TRUE
2,16,0.5,3.8,639,254.9681757,TRUE,TRUE
2,16,0.5,4,773,283.8076351,TRUE,TRUE
2,16,0.5,4.2,706,290.8644541,TRUE,TRUE
2,16,0.5,4.4,529,240.3761319,TRUE,TRUE
2,16,0.5,4.6,583,230.400061,TRUE,TRUE
2,16,0.5,4.8,595,247.7056902,TRUE,TRUE
3,16,0.5,0.2,712,446.8864704,TRUE,TRUE
3,16,0.5,0.4,443,339.7725117,TRUE,TRUE
3,16,0.5,0.6,416,344.4114697,TRUE,TRUE
3,16,0.5,0.8,342,298.9309562,TRUE,TRUE
3,16,0.5,1,355,284.021499,TRUE,TRUE
3,16,0.5,1.2,343,273.5114285,TRUE,TRUE
3,16,0.5,1.4,411,279.0911807,TRUE,TRUE
3,16,0.5,1.6,362,261.7539901,TRUE,TRUE
3,16,0.5,1.8,358,241.1730336,TRUE,TRUE
3,16,0.5,2,416,260.1341794,TRUE,TRUE
3,16,0.5,2.2,453,295.0025128,TRUE,TRUE
3,16,0.5,2.4,574,271.2691613,TRUE,TRUE
3,16,0.5,2.6,491,237.8738824,TRUE,TRUE
3,16,0.5,2.8,706,284.337642,TRUE,TRUE
3,16,0.5,3,620,247.9323968,TRUE,TRUE
3,16,0.5,3.2,708,258.9192979,TRUE,TRUE
3,16,0.5,3.4,666,283.8502569,TRUE,TRUE
3,16,0.5,3.6,572,247.6537857,TRUE,TRUE
3,16,0.5,3.8,644,248.940063,TRUE,TRUE
3,16,0.5,4,603,249.2897802,TRUE,TRUE
3,16,0.5,4.2,876,248.0834201,TRUE,TRUE
3,16,0.5,4.4,578,241.7325243,TRUE,TRUE
3,16,0.5,4.6,585,242.2900893,TRUE,TRUE
3,16,0.5,4.8,667,248.2318844,TRUE,TRUE
4,16,0.5,0.2,711,460.5419495,TRUE,TRUE
4,16,0.5,0.4,416,332.2360777,TRUE,TRUE
4,16,0.5,0.6,360,279.512099,TRUE,TRUE
4,16,0.5,0.8,511,312.4977317,TRUE,TRUE
4,16,0.5,1,300,259.3535966,TRUE,TRUE
4,16,0.5,1.2,381,288.2338002,TRUE,TRUE
4,16,0.5,1.4,406,277.9137916,TRUE,TRUE
4,16,0.5,1.6,428,271.5830892,TRUE,TRUE
4,16,0.5,1.8,378,266.9749729,TRUE,TRUE
4,16,0.5,2,498,265.2228637,TRUE,TRUE
4,16,0.5,2.2,497,283.9770838,TRUE,TRUE
4,16,0.5,2.4,383,246.2545599,TRUE,TRUE
4,16,0.5,2.6,493,247.5152485,TRUE,TRUE
4,16,0.5,2.8,424,246.1147568,TRUE,TRUE
4,16,0.5,3,620,276.3840684,TRUE,TRUE
4,16,0.5,3.2,580,273.649524,TRUE,TRUE
4,16,0.5,3.4,539,267.9211939,TRUE,TRUE
4,16,0.5,3.6,662,267.9542905,TRUE,TRUE
4,16,0.5,3.8,657,269.7805609,TRUE,TRUE
4,16,0.5,4,675,252.5675325,TRUE,TRUE
4,16,0.5,4.2,603,237.7451376,TRUE,TRUE
4,16,0.5,4.4,724,265.1686618,TRUE,TRUE
4,16,0.5,4.6,664,251.2631911,TRUE,TRUE
4,16,0.5,4.8,779,261.419454,TRUE,TRUE
5,16,0.5,0.2,659,441.0939086,TRUE,TRUE
5,16,0.5,0.4,461,354.2151009,TRUE,TRUE
5,16,0.5,0.6,390,320.8163688,TRUE,TRUE
5,16,0.5,0.8,341,290.0311278,TRUE,TRUE
5,16,0.5,1,340,266.5293779,TRUE,TRUE
5,16,0.5,1.2,383,271.6087003,TRUE,TRUE
5,16,0.5,1.4,492,283.2659432,TRUE,TRUE
5,16,0.5,1.6,459,270.6405888,TRUE,TRUE
5,16,0.5,1.8,413,260.0375605,TRUE,TRUE
5,16,0.5,2,463,272.5314306,TRUE,TRUE
5,16,0.5,2.2,419,262.7732208,TRUE,TRUE
5,16,0.5,2.4,628,264.3958834,TRUE,TRUE
5,16,0.5,2.6,524,272.5744922,TRUE,TRUE
5,16,0.5,2.8,743,281.7534601,TRUE,TRUE
5,16,0.5,3,726,269.0269882,TRUE,TRUE
5,16,0.5,3.2,554,261.9751139,TRUE,TRUE
5,16,0.5,3.4,603,252.4168394,TRUE,TRUE
5,16,0.5,3.6,485,255.4776923,TRUE,TRUE
5,16,0.5,3.8,499,226.9190704,TRUE,TRUE
5,16,0.5,4,801,279.062139,TRUE,TRUE
5,16,0.5,4.2,504,235.5629413,TRUE,TRUE
5,16,0.5,4.4,700,262.4127836,TRUE,TRUE
5,16,0.5,4.6,692,256.9211463,TRUE,TRUE
5,16,0.5,4.8,733,261.2236414,TRUE,TRUE
6,16,0.5,0.2,754,443.0471763,TRUE,TRUE
6,16,0.5,0.4,428,308.791104,TRUE,TRUE
6,16,0.5,0.6,380,294.9145996,TRUE,TRUE
6,16,0.5,0.8,312,270.7686582,TRUE,TRUE
6,16,0.5,1,349,282.8929907,TRUE,TRUE
6,16,0.5,1.2,551,320.0707492,TRUE,TRUE
6,16,0.5,1.4,368,263.1534233,TRUE,TRUE
6,16,0.5,1.6,344,247.3871662,TRUE,TRUE
6,16,0.5,1.8,497,258.6011972,TRUE,TRUE
6,16,0.5,2,373,262.7356643,TRUE,TRUE
6,16,0.5,2.2,486,265.9205092,TRUE,TRUE
6,16,0.5,2.4,468,257.4802441,TRUE,TRUE
6,16,0.5,2.6,433,271.6861456,TRUE,TRUE
6,16,0.5,2.8,470,247.416073,TRUE,TRUE
6,16,0.5,3,695,283.8306461,TRUE,TRUE
6,16,0.5,3.2,521,278.337756,TRUE,TRUE
6,16,0.5,3.4,656,265.7322459,TRUE,TRUE
6,16,0.5,3.6,631,268.6835953,TRUE,TRUE
6,16,0.5,3.8,531,269.7842725,TRUE,TRUE
6,16,0.5,4,740,280.5350598,TRUE,TRUE
6,16,0.5,4.2,522,241.2855619,TRUE,TRUE
6,16,0.5,4.4,639,252.7807903,TRUE,TRUE
6,16,0.5,4.6,657,243.5519775,TRUE,TRUE
6,16,0.5,4.8,745,245.4040333,TRUE,TRUE
7,16,0.5,0.2,641,418.784015,TRUE,TRUE
7,16,0.5,0.4,464,369.6486156,TRUE,TRUE
7,16,0.5,0.6,337,292.327738,TRUE,TRUE
7,16,0.5,0.8,330,276.2687718,TRUE,TRUE
7,16,0.5,1,396,298.2313569,TRUE,TRUE
7,16,0.5,1.2,382,270.8231521,TRUE,TRUE
7,16,0.5,1.4,371,266.7668282,TRUE,TRUE
7,16,0.5,1.6,391,253.3169422,TRUE,TRUE
7,16,0.5,1.8,413,240.5485732,TRUE,TRUE
7,16,0.5,2,521,286.4801465,TRUE,TRUE
7,16,0.5,2.2,654,281.9260358,TRUE,TRUE
7,16,0.5,2.4,444,270.1004967,TRUE,TRUE
7,16,0.5,2.6,496,266.2169959,TRUE,TRUE
7,16,0.5,2.8,734,276.8147339,TRUE,TRUE
7,16,0.5,3,477,238.0610689,TRUE,TRUE
7,16,0.5,3.2,1134,299.9842117,TRUE,TRUE
7,16,0.5,3.4,525,260.8932559,TRUE,TRUE
7,16,0.5,3.6,510,248.0775708,TRUE,TRUE
7,16,0.5,3.8,741,268.3788493,TRUE,TRUE
7,16,0.5,4,626,259.0368848,TRUE,TRUE
7,16,0.5,4.2,644,259.0896067,TRUE,TRUE
7,16,0.5,4.4,874,255.3334793,TRUE,TRUE
7,16,0.5,4.6,816,248.5577686,TRUE,TRUE
7,16,0.5,4.8,964,242.0967754,TRUE,TRUE
8,16,0.5,0.2,735,387.7672512,TRUE,TRUE
8,16,0.5,0.4,513,351.0192444,TRUE,TRUE
8,16,0.5,0.6,447,306.8523056,TRUE,TRUE
8,16,0.5,0.8,325,281.4403749,TRUE,TRUE
8,16,0.5,1,344,283.4636523,TRUE,TRUE
8,16,0.5,1.2,327,263.4802253,TRUE,TRUE
8,16,0.5,1.4,434,285.2348609,TRUE,TRUE
8,16,0.5,1.6,559,275.9833536,TRUE,TRUE
8,16,0.5,1.8,426,263.1499913,TRUE,TRUE
8,16,0.5,2,590,267.7172028,TRUE,TRUE
8,16,0.5,2.2,347,245.6976091,TRUE,TRUE
8,16,0.5,2.4,427,241.1727956,TRUE,TRUE
8,16,0.5,2.6,610,278.6126416,TRUE,TRUE
8,16,0.5,2.8,624,255.3222022,TRUE,TRUE
8,16,0.5,3,521,238.8116956,TRUE,TRUE
8,16,0.5,3.2,559,274.0378697,TRUE,TRUE
8,16,0.5,3.4,673,263.963495,TRUE,TRUE
8,16,0.5,3.6,649,278.2061872,TRUE,TRUE
8,16,0.5,3.8,588,253.0046438,TRUE,TRUE
8,16,0.5,4,828,258.5449573,TRUE,TRUE
8,16,0.5,4.2,606,248.0443639,TRUE,TRUE
8,16,0.5,4.4,810,239.5354841,TRUE,TRUE
8,16,0.5,4.6,642,247.705373,TRUE,TRUE
8,16,0.5,4.8,664,236.9733203,TRUE,TRUE
9,16,0.5,0.2,798,408.0977633,TRUE,TRUE
9,16,0.5,0.4,450,344.2027691,TRUE,TRUE
9,16,0.5,0.6,368,297.3553324,TRUE,TRUE
9,16,0.5,0.8,307,255.1824199,TRUE,TRUE
9,16,0.5,1,359,277.4435072,TRUE,TRUE
9,16,0.5,1.2,381,270.7985837,TRUE,TRUE
9,16,0.5,1.4,429,289.5336062,TRUE,TRUE
9,16,0.5,1.6,379,269.3695758,TRUE,TRUE
9,16,0.5,1.8,437,247.7278709,TRUE,TRUE
9,16,0.5,2,439,274.6990979,TRUE,TRUE
9,16,0.5,2.2,550,270.5052733,TRUE,TRUE
9,16,0.5,2.4,657,271.7474215,TRUE,TRUE
9,16,0.5,2.6,623,255.0208775,TRUE,TRUE
9,16,0.5,2.8,550,263.0486083,TRUE,TRUE
9,16,0.5,3,555,265.2658967,TRUE,TRUE
9,16,0.5,3.2,710,293.551608,TRUE,TRUE
9,16,0.5,3.4,968,292.7077805,TRUE,TRUE
9,16,0.5,3.6,563,257.025085,TRUE,TRUE
9,16,0.5,3.8,681,263.1625112,TRUE,TRUE
9,16,0.5,4,799,285.9629907,TRUE,TRUE
9,16,0.5,4.2,774,297.9079036,TRUE,TRUE
9,16,0.5,4.4,608,260.9587856,TRUE,TRUE
9,16,0.5,4.6,691,242.7486174,TRUE,TRUE
9,16,0.5,4.8,721,241.7599902,TRUE,TRUE
10,16,0.5,0.2,733,414.7405432,TRUE,TRUE
10,16,0.5,0.4,540,343.6754021,TRUE,TRUE
10,16,0.5,0.6,370,295.9646988,TRUE,TRUE
10,16,0.5,0.8,348,295.5965301,TRUE,TRUE
10,16,0.5,1,378,297.674676,TRUE,TRUE
10,16,0.5,1.2,392,301.8401259,TRUE,TRUE
10,16,0.5,1.4,358,268.046912,TRUE,TRUE
10,16,0.5,1.6,332,252.6750022,TRUE,TRUE
10,16,0.5,1.8,531,313.151652,TRUE,TRUE
10,16,0.5,2,366,260.6030639,TRUE,TRUE
10,16,0.5,2.2,441,250.9824274,TRUE,TRUE
10,16,0.5,2.4,660,276.3388009,TRUE,TRUE
10,16,0.5,2.6,542,259.0998923,TRUE,TRUE
10,16,0.5,2.8,441,257.1587927,TRUE,TRUE
10,16,0.5,3,549,265.6097245,TRUE,TRUE
10,16,0.5,3.2,585,244.1560537,TRUE,TRUE
10,16,0.5,3.4,603,288.000836,TRUE,TRUE
10,16,0.5,3.6,707,244.3090509,TRUE,TRUE
10,16,0.5,3.8,1088,276.0541245,TRUE,TRUE
10,16,0.5,4,715,237.6393837,TRUE,TRUE
10,16,0.5,4.2,618,258.445688,TRUE,TRUE
10,16,0.5,4.4,780,265.2979743,TRUE,TRUE
10,16,0.5,4.6,577,232.5539324,TRUE,TRUE
10,16,0.5,4.8,913,254.9802047,TRUE,TRUE
11,16,0.5,0.2,924,410.1070928,TRUE,TRUE
11,16,0.5,0.4,478,342.9366635,TRUE,TRUE
11,16,0.5,0.6,388,328.3996077,TRUE,TRUE
11,16,0.5,0.8,331,281.2948778,TRUE,TRUE
11,16,0.5,1,366,314.4725888,TRUE,TRUE
11,16,0.5,1.2,331,283.1148012,TRUE,TRUE
11,16,0.5,1.4,429,297.2984296,TRUE,TRUE
11,16,0.5,1.6,574,293.4221694,TRUE,TRUE
11,16,0.5,1.8,390,265.1499149,TRUE,TRUE
11,16,0.5,2,415,261.159283,TRUE,TRUE
11,16,0.5,2.2,417,259.4810809,TRUE,TRUE
11,16,0.5,2.4,408,249.5129244,TRUE,TRUE
11,16,0.5,2.6,456,251.3122549,TRUE,TRUE
11,16,0.5,2.8,428,256.4921025,TRUE,TRUE
11,16,0.5,3,460,252.1979695,TRUE,TRUE
11,16,0.5,3.2,594,262.1350349,TRUE,TRUE
11,16,0.5,3.4,758,277.2065865,TRUE,TRUE
11,16,0.5,3.6,624,263.1707971,TRUE,TRUE
11,16,0.5,3.8,626,244.7965326,TRUE,TRUE
11,16,0.5,4,793,277.8965817,TRUE,TRUE
11,16,0.5,4.2,902,264.6167332,TRUE,TRUE
11,16,0.5,4.4,586,247.9545681,TRUE,TRUE
11,16,0.5,4.6,705,257.3866825,TRUE,TRUE
11,16,0.5,4.8,638,226.4220299,TRUE,TRUE
12,16,0.5,0.2,816,441.4153097,TRUE,TRUE
12,16,0.5,0.4,557,366.1620499,TRUE,TRUE
12,16,0.5,0.6,379,301.2099536,TRUE,TRUE
12,16,0.5,0.8,333,285.3042408,TRUE,TRUE
12,16,0.5,1,412,300.9907836,TRUE,TRUE
12,16,0.5,1.2,345,268.3217691,TRUE,TRUE
12,16,0.5,1.4,383,282.0171928,TRUE,TRUE
12,16,0.5,1.6,558,297.1396441,TRUE,TRUE
12,16,0.5,1.8,382,272.2945001,TRUE,TRUE
12,16,0.5,2,411,254.5846108,TRUE,TRUE
12,16,0.5,2.2,489,267.062636,TRUE,TRUE
12,16,0.5,2.4,431,259.7081848,TRUE,TRUE
12,16,0.5,2.6,526,268.1414158,TRUE,TRUE
12,16,0.5,2.8,668,300.4702417,TRUE,TRUE
12,16,0.5,3,621,262.9137677,TRUE,TRUE
12,16,0.5,3.2,816,291.4745888,TRUE,TRUE
12,16,0.5,3.4,429,232.5501299,TRUE,TRUE
12,16,0.5,3.6,618,265.8312002,TRUE,TRUE
12,16,0.5,3.8,498,254.3278794,TRUE,TRUE
12,16,0.5,4,619,227.2616346,TRUE,TRUE
12,16,0.5,4.2,574,253.1631937,TRUE,TRUE
12,16,0.5,4.4,1077,261.3629834,TRUE,TRUE
12,16,0.5,4.6,602,244.4745058,TRUE,TRUE
12,16,0.5,4.8,953,279.7147021,TRUE,TRUE
13,16,0.5,0.2,821,556.900958,TRUE,TRUE
13,16,0.5,0.4,507,356.8446501,TRUE,TRUE
13,16,0.5,0.6,399,322.0717386,TRUE,TRUE
13,16,0.5,0.8,378,303.6693661,TRUE,TRUE
13,16,0.5,1,335,283.4685483,TRUE,TRUE
13,16,0.5,1.2,353,277.2352893,TRUE,TRUE
13,16,0.5,1.4,429,278.0447868,TRUE,TRUE
13,16,0.5,1.6,473,310.0087756,TRUE,TRUE
13,16,0.5,1.8,426,284.9607047,TRUE,TRUE
13,16,0.5,2,536,260.6306948,TRUE,TRUE
13,16,0.5,2.2,338,234.9220832,TRUE,TRUE
13,16,0.5,2.4,662,279.3729762,TRUE,TRUE
13,16,0.5,2.6,518,252.4770886,TRUE,TRUE
13,16,0.5,2.8,546,260.3537485,TRUE,TRUE
13,16,0.5,3,579,251.3559868,TRUE,TRUE
13,16,0.5,3.2,582,247.0360083,TRUE,TRUE
13,16,0.5,3.4,574,244.4278006,TRUE,TRUE
13,16,0.5,3.6,623,238.6857779,TRUE,TRUE
13,16,0.5,3.8,723,264.912286,TRUE,TRUE
13,16,0.5,4,566,238.8587186,TRUE,TRUE
13,16,0.5,4.2,818,256.1049863,TRUE,TRUE
13,16,0.5,4.4,672,261.5659009,TRUE,TRUE
13,16,0.5,4.6,877,252.557461,TRUE,TRUE
13,16,0.5,4.8,791,247.2410616,TRUE,TRUE
14,16,0.5,0.2,616,438.4356448,TRUE,TRUE
14,16,0.5,0.4,454,328.9117471,TRUE,TRUE
14,16,0.5,0.6,308,298.2612663,TRUE,TRUE
14,16,0.5,0.8,335,286.0648297,TRUE,TRUE
14,16,0.5,1,338,281.2107487,TRUE,TRUE
14,16,0.5,1.2,321,265.1915023,TRUE,TRUE
14,16,0.5,1.4,459,280.2530062,TRUE,TRUE
14,16,0.5,1.6,537,290.9977407,TRUE,TRUE
14,16,0.5,1.8,491,290.3254351,TRUE,TRUE
14,16,0.5,2,495,302.5704375,TRUE,TRUE
14,16,0.5,2.2,414,235.0159769,TRUE,TRUE
14,16,0.5,2.4,360,243.4112847,TRUE,TRUE
14,16,0.5,2.6,485,260.7680849,TRUE,TRUE
14,16,0.5,2.8,491,274.8752045,TRUE,TRUE
14,16,0.5,3,610,283.5029893,TRUE,TRUE
14,16,0.5,3.2,601,265.9437852,TRUE,TRUE
14,16,0.5,3.4,737,285.8692673,TRUE,TRUE
14,16,0.5,3.6,567,253.4265481,TRUE,TRUE
14,16,0.5,3.8,669,250.4437069,TRUE,TRUE
14,16,0.5,4,956,292.9290067,TRUE,TRUE
14,16,0.5,4.2,745,263.9927282,TRUE,TRUE
14,16,0.5,4.4,685,239.5037424,TRUE,TRUE
14,16,0.5,4.6,744,254.9729622,TRUE,TRUE
14,16,0.5,4.8,740,234.7343916,TRUE,TRUE
15,16,0.5,0.2,634,374.3200544,TRUE,TRUE
15,16,0.5,0.4,480,345.2158611,TRUE,TRUE
15,16,0.5,0.6,409,323.8135827,TRUE,TRUE
15,16,0.5,0.8,352,270.8517781,TRUE,TRUE
15,16,0.5,1,376,279.2154138,TRUE,TRUE
15,16,0.5,1.2,477,295.7504792,TRUE,TRUE
15,16,0.5,1.4,338,273.8645406,TRUE,TRUE
15,16,0.5,1.6,363,262.924953,TRUE,TRUE
15,16,0.5,1.8,379,248.9872171,TRUE,TRUE
15,16,0.5,2,441,270.3624993,TRUE,TRUE
15,16,0.5,2.2,548,271.1770492,TRUE,TRUE
15,16,0.5,2.4,439,265.8163029,TRUE,TRUE
15,16,0.5,2.6,571,269.818569,TRUE,TRUE
15,16,0.5,2.8,540,271.9181395,TRUE,TRUE
15,16,0.5,3,585,252.0220662,TRUE,TRUE
15,16,0.5,3.2,552,277.7633067,TRUE,TRUE
15,16,0.5,3.4,528,273.4891205,TRUE,TRUE
15,16,0.5,3.6,588,253.4166034,TRUE,TRUE
15,16,0.5,3.8,725,265.9633203,TRUE,TRUE
15,16,0.5,4,864,285.8675344,TRUE,TRUE
15,16,0.5,4.2,637,258.6960792,TRUE,TRUE
15,16,0.5,4.4,550,255.3838224,TRUE,TRUE
15,16,0.5,4.6,831,272.0478302,TRUE,TRUE
15,16,0.5,4.8,846,270.0720591,TRUE,TRUE
16,16,0.5,0.2,791,495.5279388,TRUE,TRUE
16,16,0.5,0.4,463,374.4234275,TRUE,TRUE
16,16,0.5,0.6,424,322.1900534,TRUE,TRUE
16,16,0.5,0.8,424,334.9215423,TRUE,TRUE
16,16,0.5,1,363,273.5849771,TRUE,TRUE
16,16,0.5,1.2,365,290.7868722,TRUE,TRUE
16,16,0.5,1.4,329,284.1416738,TRUE,TRUE
16,16,0.5,1.6,490,268.6521559,TRUE,TRUE
16,16,0.5,1.8,374,230.5702787,TRUE,TRUE
16,16,0.5,2,436,254.8468505,TRUE,TRUE
16,16,0.5,2.2,540,281.5609579,TRUE,TRUE
16,16,0.5,2.4,463,253.5991455,TRUE,TRUE
16,16,0.5,2.6,459,239.981459,TRUE,TRUE
16,16,0.5,2.8,491,237.920008,TRUE,TRUE
16,16,0.5,3,448,250.7977593,TRUE,TRUE
16,16,0.5,3.2,512,261.6344713,TRUE,TRUE
16,16,0.5,3.4,988,283.0697399,TRUE,TRUE
16,16,0.5,3.6,620,241.5321387,TRUE,TRUE
16,16,0.5,3.8,638,236.0243678,TRUE,TRUE
16,16,0.5,4,615,255.0304246,TRUE,TRUE
16,16,0.5,4.2,703,258.4344446,TRUE,TRUE
16,16,0.5,4.4,752,261.9408658,TRUE,TRUE
16,16,0.5,4.6,832,257.3346766,TRUE,TRUE
16,16,0.5,4.8,811,239.1181125,TRUE,TRUE
17,16,0.5,0.2,571,421.7754711,TRUE,TRUE
17,16,0.5,0.4,510,353.5214107,TRUE,TRUE
17,16,0.5,0.6,427,362.7109351,TRUE,TRUE
17,16,0.5,0.8,314,280.6199633,TRUE,TRUE
17,16,0.5,1,369,301.8130766,TRUE,TRUE
17,16,0.5,1.2,400,294.6696075,TRUE,TRUE
17,16,0.5,1.4,363,268.7779505,TRUE,TRUE
17,16,0.5,1.6,578,282.1242363,TRUE,TRUE
17,16,0.5,1.8,375,262.0790669,TRUE,TRUE
17,16,0.5,2,502,254.0858889,TRUE,TRUE
17,16,0.5,2.2,419,252.6982524,TRUE,TRUE
17,16,0.5,2.4,442,249.9630543,TRUE,TRUE
17,16,0.5,2.6,469,263.5464872,TRUE,TRUE
17,16,0.5,2.8,492,252.3108959,TRUE,TRUE
17,16,0.5,3,586,258.4844616,TRUE,TRUE
17,16,0.5,3.2,484,241.4885012,TRUE,TRUE
17,16,0.5,3.4,884,287.8755175,TRUE,TRUE
17,16,0.5,3.6,603,251.5982125,TRUE,TRUE
17,16,0.5,3.8,577,245.9053399,TRUE,TRUE
17,16,0.5,4,544,240.8033354,TRUE,TRUE
17,16,0.5,4.2,599,253.4089006,TRUE,TRUE
17,16,0.5,4.4,647,255.3142744,TRUE,TRUE
17,16,0.5,4.6,1037,248.4914914,TRUE,TRUE
17,16,0.5,4.8,633,235.7083967,TRUE,TRUE
18,16,0.5,0.2,721,449.4441464,TRUE,TRUE
18,16,0.5,0.4,470,327.2907276,TRUE,TRUE
18,16,0.5,0.6,394,338.3255495,TRUE,TRUE
18,16,0.5,0.8,352,290.5781693,TRUE,TRUE
18,16,0.5,1,564,364.7401117,TRUE,TRUE
18,16,0.5,1.2,388,276.0933811,TRUE,TRUE
18,16,0.5,1.4,400,268.3531201,TRUE,TRUE
18,16,0.5,1.6,355,260.0773671,TRUE,TRUE
18,16,0.5,1.8,476,261.1646648,TRUE,TRUE
18,16,0.5,2,487,281.9002136,TRUE,TRUE
18,16,0.5,2.2,411,263.4951854,TRUE,TRUE
18,16,0.5,2.4,434,250.5027674,TRUE,TRUE
18,16,0.5,2.6,470,254.5986835,TRUE,TRUE
18,16,0.5,2.8,459,253.7176597,TRUE,TRUE
18,16,0.5,3,631,271.3242831,TRUE,TRUE
18,16,0.5,3.2,551,229.3436357,TRUE,TRUE
18,16,0.5,3.4,744,270.1955153,TRUE,TRUE
18,16,0.5,3.6,535,249.8114215,TRUE,TRUE
18,16,0.5,3.8,607,249.9169038,TRUE,TRUE
18,16,0.5,4,873,261.4096448,TRUE,TRUE
